5,4,4,3,2,2,2;-6,-6,20,19,-10,-11,1;17,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,219,1221,4797,14835,38655,88649,184249,354223,639299,1095117,1795509,2836107,4338279,6453393,9367409,13305799,18538795,25386965,34227117,45498531,59709519,77444313,99370281,126245471,158926483,198376669,245674661,302023227,368758455,447359265,539457249,646846839,771495803,915556069,1081374877,1271506259,1488722847,1736028009,2016668313,2334146319,2692233699,3094984685,3546749845,4052190187,4616291591,5244379569,5942134353,6715606311,7571231691,8515848693,9556713869,10701518851,11958407407,13335992825,14843375625,16490161599,18286480179,20243003133,22370963589,24682175387,27189052759,29904630337,32842583489,36017248983,39443645979,43137497349,47115251325,51394103475,55992019007,60927755401,66220885369,71891820143,77961833091,84453083661,91388641653,98792511819,106689658791,115106032337,124068592945,133605337735,143745326699,154518709269,165956751213,178091861859,190957621647,204588810009,219021433577,234292754719,250441320403,267506991389,285530971749,304555838715,324625572855,345785588577,368082764961,391565476919,416283626683,442288675621,469633676381
5,4,4,3,2,2,2;-7,8,17,-8,-11,1;3,181,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,219,1213,4741,14611,37983,86969,180553,346831,625571,1071093,1755469,2772043,4239271,6304881,9150353,12995719,18104683,24790061,33419541,44421763,58292719,75602473,97002201,123231551,155126323,193626469,239784413,294773691,359897911,436600033,526471969,631264503,752897531,893470621,1055273893,1240799219,1452751743,1694061721,1967896681,2277673903,2627073219,3020050133,3460849261,3954018091,4504421063,5117253969,5798058673,6552738151,7387571851,8309231373,9324796469,10441771363,11668101391,13012189961,14482915833,16089650719,17842277203,19751206981,21827399421,24082380443,26528261719,29177760193,32044217921,35141622231,38484626203,42088569469,45969499333,50144192211,54630175391,59445749113,64610008969,70142868623,76065082851,82398270901,89164940173,96388510219,104093337063,112304737841,121049015761,130353485383,140246498219,150757468653,161916900181,173756411971,186308765743,199607892969,213688922393,228588207871,244343356531,260993257253,278578109469,297139452283,316720193911,337364641441,359118530913,382029057719,406144907323,431516286301,458194953701
5,4,4,3,2,2,2;2,-10,6,17,-8,-11,1;19,43,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,219,1221,4797,14835,38655,88649,184249,354223,639299,1095117,1795509,2836107,4338279,6453393,9367409,13305799,18538795,25386965,34227117,45498531,59709519,77444313,99370281,126245471,158926483,198376669,245674661,302023227,368758455,447359265,539457249,646846839,771495803,915556069,1081374877,1271506259,1488722847,1736028009,2016668313,2334146319,2692233699,3094984685,3546749845,4052190187,4616291591,5244379569,5942134353,6715606311,7571231691,8515848693,9556713869,10701518851,11958407407,13335992825,14843375625,16490161599,18286480179,20243003133,22370963589,24682175387,27189052759,29904630337,32842583489,36017248983,39443645979,43137497349,47115251325,51394103475,55992019007,60927755401,66220885369,71891820143,77961833091,84453083661,91388641653,98792511819,106689658791,115106032337,124068592945,133605337735,143745326699,154518709269,165956751213,178091861859,190957621647,204588810009,219021433577,234292754719,250441320403,267506991389,285530971749,304555838715,324625572855,345785588577,368082764961,391565476919,416283626683,442288675621,469633676381
5,4,4,3,2,2,2;6,22,17,-10,-11,1;17,167,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,215,1177,4569,14023,36359,83105,172321,330727,596135,1020185,1671385,2638455,4033975,5998337,8704001,12360055,17217079,23572313,31775129,42232807,55416615,71868193,92206241,117133511,147444103,184031065,227894297,280148759,342032983,414917889,500315905,599890391,715465367,849035545,1002776665,1179056135,1380443975,1609724065,1869905697,2164235431,2496209255,2869585049,3288395353,3756960439,4279901687,4862155265,5508986113,6226002231,7019169271,7894825433,8859696665,9920912167,11086020199,12363004193,13760299169,15286808455,16951920711,18765527257,20738039705,22880407895,25204138135,27721311745,30444603905,33387302807,36563329111,39987255705,43674327769,47640483143,51902372999,56477382817,61383653665,66640103783,72266450471,78283232281,84711831513,91574497015,98894367287,106695493889,115002865153,123842430199,133241123255,143226888281,153828703897,165076608615,177001726375,189636292385,203013679265,217168423495,232136252167,247954110041,264660186905,282293945239,300896148183,320508887809,341175613697,362941161815,385851783703,409955175961,435300510041
5,4,4,3,3,3,2;-11,12,20,-10,-12,1;26,173,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,253,1457,5825,18197,47713,109873,229009,441169,797413,1367521,2244113,3547181,5429033,8079649,11732449,16670473,23232973,31822417,42911905,57052997,74883953,97138385,124654321,158383681,199402165,248919553,308290417,379025245,462801977,561477953,677102273,811928569,968428189,1149303793,1357503361,1596234613,1868979841,2179511153,2531906129,2930563889,3380221573,3885971233,4453277137,5087993485,5796382537,6585133153,7461379745,8432721641,9507242861,10693532305,12000704353,13438419877,15016907665,16746986257,18640086193,20708272673,22964268629,25421478209,28094010673,30996704701,34145153113,37555728001,41245606273,45232795609,49536160829,54175450673,59171324993,64545382357,70320188065,76519302577,83167310353,90289849105,97913639461,106066515041,114777452945,124076604653,133995327337,144566215585,155823133537,167801247433,180537058573,194068436689,208434653729,223676418053,239835909041,256956812113,275084354161,294265339393,314548185589,335982960769,358621420273,382517044253,407725075577,434302558145,462308375617,491803290553,522849983965,555513095281,589859262721
5,4,4,3,3,3,2;-2,-1,16,18,-10,-12,1;19,121,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,249,1417,5625,17497,45753,105169,218929,421369,761113,1304601,2140009,3381561,5174233,7698849,11177569,15879769,22128313,30306217,40863705,54325657,71299449,92483185,118674321,150778681,189819865,236949049,293455177,360775545,440506777,534416193,644453569,772763289,921696889,1093825993,1291955641,1519138009,1778686521,2074190353,2409529329,2788889209,3216777369,3698038873,4237872937,4841849785,5515927897,6266471649,7100269345,8024551641,9047010361,10175817705,11419645849,12787686937,14289673465,15935899057,17737239633,19705174969,21851810649,24189900409,26732868873,29494834681,32490634009,35735844481,39246809473,43040662809,47135353849,51549672969,56303277433,61416717657,66911463865,72809933137,79135516849,85912608505,93166631961,100924070041,109212493545,118060590649,127498196697,137556324385,148267194337,159664266073,171782269369,184657236009,198326531929,212828889753,228204441721,244494753009,261742855441,279993281593,299292099289,319686946489,341227066569,363963343993,387948340377,413236330945,439883341377,467947185049,497487500665,528565790281,561245457721
5,4,4,3,3,3,2;-2,-3,12,16,-10,-12,1;26,185,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,247,1403,5567,17315,45277,104077,216661,417013,753259,1291159,2117987,3346799,5121089,7619833,11062921,15716977,21901567,29995795,40445287,53769563,70569797,91536965,117460381,149236621,187878835,234526447,290455243,357087847,436004585,528954737,637868177,764867401,912279943,1082651179,1278757519,1503619987,1760518189,2053004669,2384919653,2760406181,3183925627,3660273607,4194596275,4792407007,5459603473,6202485097,7027770905,7942617761,8954638991,10071923395,11303054647,12657131083,14143785877,15773207605,17556161197,19504009277,21628733891,23942958623,26459971099,29193745879,32158967737,35371055329,38846185249,42601316473,46654215191,51023480027,55728567647,60789818755,66228484477,72066753133,78327777397,85035701845,92215690891,99893957111,108097789955,116855584847,126196872673,136152349657,146753907625,158034664657,170028996127,182772566131,196302359303,210656713019,225875349989,241999411237,259071489469,277135662829,296237529043,316424239951,337744536427,360248783687,383989006985,409018927697,435393999793,463171446697,492410298535,523171429771,555517597231
5,4,4,3,3,3,2;-2,16,18,-10,-12,1;17,187,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,251,1439,5739,17903,46901,107941,224893,433117,782695,1342067,2202071,3480387,5326385,7926377,11509273,16352641,22789171,31213543,42089699,55958519,73445901,95271245,122256341,155334661,195561055,244121851,302345359,371712779,453869513,550636881,664024241,796241513,949712107,1127086255,1331254747,1565363071,1832825957,2137342325,2482910637,2873844653,3314789591,3810738691,4367050183,4989464659,5684122849,6457583801,7316843465,8269353681,9323041571,10486329335,11768154451,13177990279,14725867069,16422393373,18278777861,20306851541,22519090383,24928638347,27549330815,30395718427,33483091321,36827503777,40445799265,44355635897,48575512283,53124793791,58023739211,63293527823,68956286869,75035119429,81554132701,88538466685,96014323271,104008995731,112550898615,121669598051,131395842449,141761593609,152800058233,164545719841,177034371091,190303146503,204390555587,219336516375,235182389357,251971011821,269746732597,288555447205,308444633407,329463387163,351662458991,375094290731,399813052713,425874681329,453336917009,482259342601,512703422155,544732540111,578412040891
5,4,4,3,3,3,2;-2,4,14,-8,-12,1;19,185,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,247,1403,5567,17315,45277,104077,216661,417013,753259,1291159,2117987,3346799,5121089,7619833,11062921,15716977,21901567,29995795,40445287,53769563,70569797,91536965,117460381,149236621,187878835,234526447,290455243,357087847,436004585,528954737,637868177,764867401,912279943,1082651179,1278757519,1503619987,1760518189,2053004669,2384919653,2760406181,3183925627,3660273607,4194596275,4792407007,5459603473,6202485097,7027770905,7942617761,8954638991,10071923395,11303054647,12657131083,14143785877,15773207605,17556161197,19504009277,21628733891,23942958623,26459971099,29193745879,32158967737,35371055329,38846185249,42601316473,46654215191,51023480027,55728567647,60789818755,66228484477,72066753133,78327777397,85035701845,92215690891,99893957111,108097789955,116855584847,126196872673,136152349657,146753907625,158034664657,170028996127,182772566131,196302359303,210656713019,225875349989,241999411237,259071489469,277135662829,296237529043,316424239951,337744536427,360248783687,383989006985,409018927697,435393999793,463171446697,492410298535,523171429771,555517597231
5,4,4,3,3,3,2;-2,5,28,20,-12,-12,1;74,185,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,251,1439,5739,17903,46901,107941,224893,433117,782695,1342067,2202071,3480387,5326385,7926377,11509273,16352641,22789171,31213543,42089699,55958519,73445901,95271245,122256341,155334661,195561055,244121851,302345359,371712779,453869513,550636881,664024241,796241513,949712107,1127086255,1331254747,1565363071,1832825957,2137342325,2482910637,2873844653,3314789591,3810738691,4367050183,4989464659,5684122849,6457583801,7316843465,8269353681,9323041571,10486329335,11768154451,13177990279,14725867069,16422393373,18278777861,20306851541,22519090383,24928638347,27549330815,30395718427,33483091321,36827503777,40445799265,44355635897,48575512283,53124793791,58023739211,63293527823,68956286869,75035119429,81554132701,88538466685,96014323271,104008995731,112550898615,121669598051,131395842449,141761593609,152800058233,164545719841,177034371091,190303146503,204390555587,219336516375,235182389357,251971011821,269746732597,288555447205,308444633407,329463387163,351662458991,375094290731,399813052713,425874681329,453336917009,482259342601,512703422155,544732540111,578412040891
5,4,4,3,3,3,2;-4,-5,18,20,-10,-12,1;17,183,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,253,1453,5797,18085,47377,109033,227161,437473,790549,1355509,2224093,3515149,5379529,8005393,11623921,16515433,23015917,31523965,42508117,56514613,74175553,96217465,123470281,156876721,197502085,246544453,305345293,375400477,458371705,556098337,670609633,804137401,959129053,1138261069,1344452869,1580881093,1850994289,2158528009,2507520313,2902327681,3347641333,3848503957,4410326845,5038907437,5740447273,6521570353,7389341905,8351287561,9415412941,10590223645,11884745653,13308546133,14871754657,16585084825,18459856297,20508017233,22742167141,25175580133,27822228589,30696807229,33814757593,37192292929,40846423489,44794982233,49056650941,53650986733,58598448997,63920426725,69639266257,75778299433,82361872153,89415373345,96965264341,105039108661,113665602205,122874603853,132697166473,143165568337,154313344945,166175321257,178787644333,192187816381,206414728213,221508693109,237511481089,254466353593,272418098569,291413065969,311499203653,332726093701,355144989133,378808851037,403772386105,430092084577,457826258593,487035080953,517780624285,550126900621,584139901381
5,4,4,3,3,3,2;-4,10,18,-10,-12,1;26,173,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,251,1439,5739,17903,46901,107941,224893,433117,782695,1342067,2202071,3480387,5326385,7926377,11509273,16352641,22789171,31213543,42089699,55958519,73445901,95271245,122256341,155334661,195561055,244121851,302345359,371712779,453869513,550636881,664024241,796241513,949712107,1127086255,1331254747,1565363071,1832825957,2137342325,2482910637,2873844653,3314789591,3810738691,4367050183,4989464659,5684122849,6457583801,7316843465,8269353681,9323041571,10486329335,11768154451,13177990279,14725867069,16422393373,18278777861,20306851541,22519090383,24928638347,27549330815,30395718427,33483091321,36827503777,40445799265,44355635897,48575512283,53124793791,58023739211,63293527823,68956286869,75035119429,81554132701,88538466685,96014323271,104008995731,112550898615,121669598051,131395842449,141761593609,152800058233,164545719841,177034371091,190303146503,204390555587,219336516375,235182389357,251971011821,269746732597,288555447205,308444633407,329463387163,351662458991,375094290731,399813052713,425874681329,453336917009,482259342601,512703422155,544732540111,578412040891
5,4,4,3,3,3,2;-4,12,16,-10,-12,1;19,121,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,249,1417,5625,17497,45753,105169,218929,421369,761113,1304601,2140009,3381561,5174233,7698849,11177569,15879769,22128313,30306217,40863705,54325657,71299449,92483185,118674321,150778681,189819865,236949049,293455177,360775545,440506777,534416193,644453569,772763289,921696889,1093825993,1291955641,1519138009,1778686521,2074190353,2409529329,2788889209,3216777369,3698038873,4237872937,4841849785,5515927897,6266471649,7100269345,8024551641,9047010361,10175817705,11419645849,12787686937,14289673465,15935899057,17737239633,19705174969,21851810649,24189900409,26732868873,29494834681,32490634009,35735844481,39246809473,43040662809,47135353849,51549672969,56303277433,61416717657,66911463865,72809933137,79135516849,85912608505,93166631961,100924070041,109212493545,118060590649,127498196697,137556324385,148267194337,159664266073,171782269369,184657236009,198326531929,212828889753,228204441721,244494753009,261742855441,279993281593,299292099289,319686946489,341227066569,363963343993,387948340377,413236330945,439883341377,467947185049,497487500665,528565790281,561245457721
5,4,4,3,3,3,2;-4,4,16,-8,-12,1;19,61,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;25,249,1417,5625,17497,45753,105169,218929,421369,761113,1304601,2140009,3381561,5174233,7698849,11177569,15879769,22128313,30306217,40863705,54325657,71299449,92483185,118674321,150778681,189819865,236949049,293455177,360775545,440506777,534416193,644453569,772763289,921696889,1093825993,1291955641,1519138009,1778686521,2074190353,2409529329,2788889209,3216777369,3698038873,4237872937,4841849785,5515927897,6266471649,7100269345,8024551641,9047010361,10175817705,11419645849,12787686937,14289673465,15935899057,17737239633,19705174969,21851810649,24189900409,26732868873,29494834681,32490634009,35735844481,39246809473,43040662809,47135353849,51549672969,56303277433,61416717657,66911463865,72809933137,79135516849,85912608505,93166631961,100924070041,109212493545,118060590649,127498196697,137556324385,148267194337,159664266073,171782269369,184657236009,198326531929,212828889753,228204441721,244494753009,261742855441,279993281593,299292099289,319686946489,341227066569,363963343993,387948340377,413236330945,439883341377,467947185049,497487500665,528565790281,561245457721
